Mes|comentario
202006|hola buenas tarde rigoberto calderon nos complace leer tu comentario recuerda que estamos para ayudarte por este medio para cualquier duda o consulta puedes escribirnos mediante inbox saludos
202006|necesito saber si poseen el sansung galaxy s10 pero en plan y cuanto seria la cuota
202006|hola guerrero buenas tardes con gusto brindaremos seguimiento a tu solicitud favor escríbenos vía inbox quedamos atentos a tu respuesta saludos
202006|quiero ver telefonos movil en oferta
202006|buena noches puedes ingresar aquí point_right https tiendaenlinea claro com sv para ver nuestro catálogo y precios de teléfonos en promoción aprovecha ya que lo estarás recibiendo hasta la puerta de tu casa quedateencasa
202006|buenas noches y las bandas vienen abiertas
202006|hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|quedamos atentos a tu información para poder ayudarte saludos
202006|buenas tardes aún hay disponibles samsung a20s en agencia en santa ana
202006|buenas tardes garcía letty comentarte que te estamos dando seguimiento por medio de inbox quedamos a la espera de tus mensajes saludos
202006|buenas tardes garcía letty comentarte que te estamos dando seguimiento por medio de inbox quedamos a la espera de tus mensajes saludos
202006|me pueden alludar hoy se cumplian los dias aviles de mi pedido y ni siquiera me an hablado
202006|hola buenas tardes es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|claro es una estafa no pueden ni dar soporte tecnico a sus clientes nunca me cambian la ip a pública para trabajar en modo home office no lo contraten no sirve
202006|uno cómodo de cuales tienen
202006|buenas tardes quiero saber si hay disponible huawei y9 prime 2019 ingreso a la página y no me aparece
202006|buenas noches lore te invitamos a escribirnos por medio de inbox para mayor detalle a tu consulta saludos
202006|no compren en linea jente tengo 22 dias esperando el telefono y aun no llega pero para descontar el dinero son numero 1
202006|hola buenas noches ruben es un gusto poder atenderte mencionarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes feliz noche
202006|hola buenas noches ruben es un gusto poder atenderte mencionarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes feliz noche
202006|pésimo servicio hice una compra el 3 de junio y hasta el día de hoy 23 de junio sigo esperando la entrega del producto cuando pregunto sólo me dicen que mi producto ya fue despachado que esté pendiente de la entrega no lo recomiendo para nada éste servicio
202006|hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos
202006|yo hice una compra en línea el 5 de junio y hablo y hablo y no me dan la respuesta que quiero seguridad del día y la hora en qué llegará el móvil no generaciones de casos de casos de casos al día de hoy 24 de junio sigo esperando
202006|hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos
202006|es seguro que llegan en 10 dias a dejar el producto no se puede ir a retirar en agencia
202006|buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios saludos cordiales
202006|vane fuentes lo compré el 5 de junio entrega 10 días hábiles 18 a 19 de junio nunca llegó llamas y te generan un número de caso para seguimiento lurgo nunca te llaman y así tr van generando casos y si pedis ir a la agencia a recogerlo te vuelvrn a generar otro caso y esperas a que te llamen para decirte cuándo ir a recoger nunca te llaman vuelves a llamar y te generan otro caso y así el crm quizá no les funciona
202006|vane fuentes yo hice una compra en línea el 5 de junio y hablo y hablo y no me dan la respuesta que quiero seguridad del día y la hora en qué llegará el móvil no generaciones de casos de casos de casos al día de hoy 24 de junio sigo esperando
202006|y9 prime precio
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|soy de guatemala y quiero ver si puedo pagar aqui y que escojan alla
202006|buenas tardes con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|hola buenas tarde maría es un gusto poder atenderte mencionarte que estamos brindando seguimiento a tu caso vía inbox estaremos a la espera de tus comentarios feliz tarde
202006|a través de inbox te estamos brindando ayuda saludos
202006|precio y especificaciones de a30s
202006|hola buenas tardes sandra hernández comentarte que ahora puedes realizar la compra del móvil en línea con tarjeta de crédito o débito por medio del siguiente enlace http tiendaenlinea claro com sv recuerda que el envío del móvil es a domicilio aprovecha esta oportunidad y quédate en casa
202006|muy buenos días tengo una consulta el y9 es doble sim y si lo compro en linea en cuanto tiempo lo entregan gracias
202006|hola david comentarte que nuestros dispositivos son de una sim por favor escríbenos vía inbox para poder ampliarte la información saludos
202006|hola buenos días david bonilla comentarte que cada día trabajamos para brindarte un mejor servicio y las mejores promociones gracias por tu preferencia por cualquier consulta estamos a tu órdenes saludos
202006|gracias muy buen servicio
202006|gracias muy buen servicio
202006|con 5mb que tienen ustedes de maximo no se puede
202006|hola envíanos un inbox para compartirte más detalles sobre nuestros servicios saludos
202006|con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos
202006|claro el salvador jajajaja
202006|hola y la promoción de navegación ilimitada ya la pondrán en prepago
202006|buenos días mencionarte que estamos brindando seguimiento a tu consulta vía inbox quedamos a tus ordenes saludos
202006|y la promoción de internet ilimitado ya no la pondrán
202006|mantente pendiente martial próximamente tendremos esta promoción saludos
202006|lo haría pero como no ponen internet ni modo
202006|y la promo de internet ilimitado para movil van de mal a peor
202006|hola cesar con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|me paso a tigo o movistar claro ya fué
202006|cómo va a crecer nuestros negocios si ustedes nos quitan los beneficios en quitar los días de internet ilimitado
202006|solucionen alos clientes prepagos si nosotros somos dinero al instante
202006|hola buenas tardes estamos interesados en poder ayudarte envíanos tus datos vía inbox quedamos al pendiente saludos
202006|bueno mi queja es porq yo contrato el paquete internet ilimitado y ahora eso lo están quitando esa es mi queja solucionen como empresa seria q son por q nosotros los clientes prepagos pagamos al instante para q nos brinden sus servicios pero últimamente no cumplen con sus espectativas se están volviendo pésimos en los servicios yo tengo muchos años con ustedes pero están desiando mucho como empresa seria
202006|buenas tardes axel un gusto saludarte te invitamos a permanecer pendiente de nuestras próximas fechas de promoción para que puedas disfrutar de este beneficio quedamos a tus órdenes
202006|nombre nos quitan los días ilimitado adónde está eso q están mejorando su servicio es pésimo teníamos los días ilimitado deverian de tener todos los días ilimitado si lo pagamos con dinero no lo dan gratis
202006|buenas tardes es un gusto saludarte en estos momentos estamos dando lo mejor de nosotros y por eso vamos a tomar en cuanta los comentarios
202006|bueno me quejo por q no estoy agusto con el servicio así como estava antes con los días de internet ilimitado esta bn saben me joden porq mis hijos no pueden aser las clases sociales creo q sería justo q nos den los servicios de internet ilimitado porq me veré en buscar otras compañías de internet oye nada es gratis ni lo estoy pidiendo por eso mi descontento es dinero lo q pago agan consciencia son una empresa muy reconocida pues no agan q tengas estás quejas de sus clientes o les vale verga
202006|buenas tardes estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|nesecito internet ilimitado para las clases de mis hijos hoy más q nunca todo es en línea nos joden a nosotros los clientes
202006|buenas tardes es un gusto saludarte en estos momentos estamos dando lo mejor de nosotros y por eso vamos a tomar en cuanta los comentarios
202006|ayúdeme necesito internet residencial
202006|ago un llamado a todos los clientes prepagos nos están quitando beneficios con los días de internet ilimitado nos joden con nuestros trabajos en líneas las clases en línea de nuestros hijos adónde está esa empresa q dice q está con sus clientes y nos quitan beneficios es dinero lo q pagamos no estoy pidiendo nada gratis
202006|axel bunbury aguilar súper de acuerdo con vos bro
202006|pura basurita estos de claro
202006|ezequiel gonzález pero si nunca ponemos nuestras quejas no van a solucionar nada y nos veremos en buscar otras compañías con más beneficios
202006|axel bunbury aguilar aunque pongan quejas no arreglan nada
202006|ojala mañana por ser día del padre pero ya muy pocas veces dan esa promo
202006|a ver cuándo nos ponen el ilimitado como estaba antes por algo pagamos y mejoren sus servicios de paso andan de la fregada
202006|insisto alos clientes prepago agan sus quejas es dinero el q pagamos nesecitamos un calendario de los días q ponen internet ilimitado y más días con esos beneficios si dice la empresa q está con sus clientes pues es hora q lo demuestren de verdad
202006|hola van a estar atendiendo el 17 en las agencias
202006|hola katherine comentarte que las agencias estarán cerradas para mañana miércoles 17 por cualquier consulta a la orden
202006|normalmente ilimitado es martes jueves y sábado el viernes pasado si hubo pero el sábado y ahora nada
202006|hola sammu agradecemos el que nos escribas y por el comentario que nos haces con mucho gusto se enviará al área encargada para que sea tomado en cuenta te invitamos a estar pendiente de los medios publicitarios y redes sociales feliz tarde
202006|cada vez se ve menos la promoción ilimitado sigue asi claro me pasaré a otra compañía y eso que gasto en saldo solo por ser claro
202006|hola victor agradecemos tu comentario no te preocupes que será enviado al área encargada para que sea tomado en cuenta te invitamos a estar pendiente de nuestras redes sociales y medios publicitarios estaremos aquí a la orden por cualquier consulta feliz tarde
202006|yo genere una recarga el domingo ante pasado osea ase más de 10 días y hasta el momento no me la generaron pero si me descontaron de la tarjeta ago el reclamo y están procesando el inconveniente aun
202006|hola tanny con gusto te ayudamos nos brindas por favor por medio te inbox el número para poder verificar quedamos a la espera saludos
202006|hola tanny con gusto te ayudamos nos brindas por favor por medio te inbox el número para poder verificar quedamos a la espera saludos
202006|como trabajo con ustedes
202006|hola con gusto te brindamos mayor detalle y seguimiento a tu consulta te invitamos que nos puedas escribir vía inbox feliz noche
202006|porque ya no ponen la promoción de navegación ilimitada ultimamente casi no se ve la promoción si siguen asi mejor cambiare de compañia
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes feliz noche
202006|yo esperando el ilimitado antes era martes viernes y sábado ahora apenas quizás pondran viernes woow claro cada día estan peor y para rematar pésima señal últimamente creo q es hora de cambiar de compañia
202006|buenas noches es un gusto saludarte te comento que el día de mañana estará habilitado si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|buenas noches es un gusto saludarte te comento que el día de mañana estará habilitado si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|quiero saber cuánto debo de mi internet residencial y llegar aún acuerdo de pago
202006|hola buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tus mensajes saludos
202006|hola buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tus mensajes saludos
202006|cuando pondrá la navegación ilimitada
202006|hola buenas noches comentarte que estamos dando seguimiento a tus consultas vía inbox quedamos a la espera de tu mensaje
202006|buenas noches muy pronto mantente pendiente de nuestros medios oficiales para que puedas aprovechar y activar la navegación ilimitada saludos
202006|a que horas abren las agencias
202006|hola buenos días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|necesito internet residencial por favor
202006|isa cz hola puedo ayudarle en su solicitud escriba al whatsapp 60621993 será un placer atenderle
202006|isa cz inbox
202006|wifi tigo 10mb ilimitado desde 27 99 pregunta sin compromiso contrata facil y rapido sin salir de casa envia inbox con gusto te atendere
202006|buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|isa cz le dejé inbox para agilizar el proceso
202006|isa cz inbox
202006|isa cz inbox
202006|hay pantallas smart
202006|señores de claro están trabajando quiero comprar un y9
202006|hola buenas noches hernandez rhomheo es un gusto poder atenderte mencionarte que puedes ingresar a nuestra tienda en línea para poder adquirir el equipo quedamos a tus ordenes saludos
202006|como puedo recargar de mi tarjeta del agricula
202006|como puedo recargar de mi tarjeta del agricula
202006|hola antonio muy buenas noches comentarte que puedes marcar al 90 desde tu número celular claro para recargar con tarjeta débito o crédito saludos
202006|asco de servicio
202006|hola te invitamos a que nos escribas por medio de inbox para brindar un seguimiento más personalizado feliz día
202006|buenas quiero ayuda no he tenido respuesta de la agencia ya que ya llene la licitud de afectación y no he tenido respuesta
202006|hola buenas tardes ponemos a tu disposición una forma en la que puede consultar el status de tu solicitud ingresando aquí https bit ly claro_consulta_form
202006|pesimo servicio de internet y no solventan y uno pagando al dia
202006|ale vasquez wifi tigo 10mb ilimitado desde 27 99 pregunta sin compromiso contrata facil y rapido sin salir de casa envia inbox con gusto te atendere
202006|necesito cable
202006|buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|fresita campos imbox o whatsapp al 78026963
202006|claro el salvador son una
202006|nesecito que me arreglen el ínter no es justo que tenga que esperar pagamos puntual antes de la fecha y trabajo desde casa 55788420 es el numero de caso y mi numero es 21335317 necesito que esto se resuelva hoy
202006|buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios saludos cordiales
202006|claro el salvador gracias porque de verdad necesito que mande un técnico a revisar hoy mismo
202006|pueden enviarme imbox soy de agencia plaza mundo les estare ayudando en lo que gusten
202006|wifi tigo 10mb ilimitado desde 27 99 pregunta sin compromiso contrata facil y rapido sin salir de casa envia inbox con gusto te atendere
202006|da risa está publicidad falsa señores claro el salvador son lo peor de servicio tengo más de 1 semana sin internet y línea fija los del call center pedantes no ayudan y las visitas de técnicos no la quieren hacer externa y pagando al día todas las facturas ya es demasiado con eso trabajamos en casa necesito ayuda urgente decepción de servicio
202006|buenas tardes mencionarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes saludos
202006|claro es una estafa no pueden ni dar soporte tecnico a sus clientes nunca me cambian la ip a pública para trabajar en modo home office no lo contraten no sirve
202006|promoción ilimitado si solo son 20mg eso no es ilimitado llevo 3 dias sin señal como quieren que los use para mi negocio
202006|promoción ilimitado si solo son 20mg eso no es ilimitado llevo 3 dias sin señal como quieren que los use para mi negocio
202006|usen whatsapp
202006|pasen su whatsapp
202006|hola nos puedes escribir por este medio para poder ayudarte o también por whatsapp al número 78505555 quedamos atentos
202006|y es para q
202006|que promociones hay del mes del padre
202006|hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos
202006|como puedo aplicar al pago diferido de las facturas pendientes del plazo q decía nayib bukele
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes feliz día
202006|señores claro el salvador son lo peor de servicio tengo más de 1 semana sin internet y línea fija los del call center pedantes no ayudan y las visitas de técnicos no la quieren hacer externa y pagando al día todas las facturas ya es demasiado con eso trabajamos en casa necesito ayuda urgente decepción de servicio
202006|tiene mal servicio con la señal deberían de mejorar
202006|hola buenas noches sindy moz comentarte que estamos en toda la disposición de ayudarte para ello solicitamos que nos puedas enviar el número del servicio vía inbox quedamos atentos a tus comentarios saludos
202006|quiero denunciar la corrupción que hay en la empresa claro el salvador resulta que hace algún tiempo dos técnicos inescrupulosos de claro nos cambiaron el par correspondiente a mi servicio para dárselo a otras personas esta información nos la dio una cuadrilla que vino a resolvernos el caso en esa ocasión el día domingo por la mañana el internet estaba bien pero vino una cuadrilla liderada por el señor eduardo rosas y cuando venimos a revisar nuestro internet se había ido ellos fueron los últimos en tocar la caja y los cables externos por lo que es lógico que ellos fueron quienes lo arruinaron yo lo confronté ya que tengo su contacto y le dije que lo iba a denunciar ante las autoridades él me dijo que hiciera lo que quisiera tengo su llamada telefónica grabada resulta que hoy al llamar a claro para que me vengan a arreglar la l problema me dicen que no pueden enviar a nadie ya que la zona fue reportada por los técnicos como de alta peligrosidad lo que es una mentira ellos lo hicieron para afectarme y para que su tramafan no sea descubierto yo ya hablé hasta con un gerente y no me han dado respuesta a esto se suma que desde el 4 de junio que yo reporté afectaciones en la línea telefónica esta es hora que no aparecen nunca me han llamado exigimos a claro que cumplan con su obligación ya que hay mucha corrupción y yo estoy perdiendo de trabajar por su negligencia
202006|obil flores eso no es nada y en mi caso dos meses sin línea fija y sin internet y la factura hasta con consumo extra de llamadas dijeron que me iban hacer un descuento y hoy slen que debo pagar tal cuál estoy esperando poder ir a la compañía para cancelar el contrato de más de 19 años son unos estafadores
202006|buenas tardes estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|buen día obil flores con mucho gusto te ayudamos solo compártenos la información que te hemos solicitado en inbox estaremos atentos saludos
202006|claro el salvador el mismo mensaje manda siempre y solo las respuestas automáticas salen sigo con los pasos y nada
202006|buenas tardes te hemos enviado un inbox para brindarte asistencia personalizada saludos
202006|edwhurzem heidevolk
202006|buenas tardes te hemos enviado un inbox para brindarte asistencia personalizada saludos
202006|pésimo servicio con el internet y uno va a agencia a perder el tiempo porque no solventan para q uno agarre planes estan encima y para cobrar no se diga y uno pagando puntual no dan el servicio que adquirimos no lo recomiendo
202006|buenas tardes ale estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|es una estafa el internet residencial al hacer el test la velocidad de bajada y subida siempre es por debajo de lo contratado cuantos mas hay en la misma situacion deberiamos poner una demanda en la defensoria del consumidor para que nos respondan porque asi como cobran estan obligados a proporcionar el servicio segun lo contratado
202006|buenas noches ya fue escalado tu caso solicitamos de tu valiosa espera por favor saludos
202006|buenas noches ya fue escalado tu caso solicitamos de tu valiosa espera por favor saludos
202006|y así cómo pago por 10 y me dan esto que pasa claro todas las semanas voy a tener el mismo problema todas las semanas les voy a estar llamando y no me pidan que les llame ustedes se tienen que comunicar conmigo para solventarme esto siget
202006|buenas noches queremos ayudarte si presentas algún inconveniente con uno de nuestros servicios te invitamos a que nos escribas vía inbox con tus datos para brindarte una asistencia personalizada saludos
202006|claro el salvador y esta es la respuesta
202006|un gusto saludarte hemos brindado seguimiento vía inbox saludos feliz noche
202006|hola hemos brindado seguimiento a tu inconveniente vía inbox quedamos pendientes saludos
202006|pueden enviarme imbox soy de agencia plaza mundo les estare ayudando en lo que gusten
202006|no pues pagar por 5 y que me marque 2 bueno
202006|hola buenas tardes nos interesa conocer los detalles sobre lo que nos comentas envíanos tus datos por medio de inbox por favor estaremos a la espera saludos cordiales
202006|no sirve para nada ni la atención 1 semana sin el internet que uno paga para eso no tienen respuesta para cobrar si le llaman a los clientes es una estafa el servicio que brindan
202006|hola buenas tardes ale con el gusto de ayudarte estamos bríndando seguimiento a tu caso vía inbox estaremos pendiente de tu respuesta saludos
202006|ale vasquez pueden enviarme imbox soy de agencia plaza mundo les estare ayudando en lo que gusten
202006|pueden enviarme imbox soy de agencia plaza mundo les estare ayudando en lo que gusten
202006|sigo esperando señores de claro la llamada para la visita tecnica no se si me haran descuento de la factura ya pagada por cierto del mal servicio que he recibido
202006|un pésimo servicio de internet residencial se va el internet por 10 minutos regresa unos 2 minutos máximo y se vuelve a ir qué sentido tiene ser puntual con los pagos si no se recibe el servicio definitivamente no lo recomiendo
202006|buenos días te invitamos a enviarnos la información de tu servicio por inbox para brindar un seguimiento más personalizado a lo sucedido saludos
202006|adry valencia wifi tigo 10mb ilimitado desde 27 99 pregunta sin compromiso contrata facil y rapido sin salir de casa envia inbox con gusto te atendere
202006|hola quiero aplicar al pago diferido que digo el presidente pero requiero mas info
202006|hola buenos días ulises con gusto te ayudamos en lo que nos comentas para ello por favor envíanos los datos de tu servicio vía inbox para asistirte quedamos a la espera de tus comentarios saludos
202006|claro el salvador buenas tardes el día de ayer hice todo el proceso para la solicitud le di aplicar adjuntado el archivo y nada no se envió y eso que intenté con celular y computadora me tomaron el caso una persona de comercialización ahora me llama una señora bien pésima y me dice que no tienen nada que solo era un caso disculpen pero uno quiere solventar bien y de la manera más atenta pero no es la manera correcta para que le digan así a uno no es que no queramos pagar estos meses atrás esto de estar meses sin trabajo no es fácil señores de claro el salvador por favor una respuesta
202006|hola marianita buenas tardes permítenos verificar lo que reportas por favor escríbenos vía inbox con tus datos para que podamos verificar el caso quedaremos atentos
202006|pésimo servicio llevo 2 días esperando que vengan a cambiar el módem del internet solo a dejar sin hacer nada más que la entrega llamo porque necesito que me solucionen eso y me dicen que cerraron el caso si yo no llamo ni me entero que les valió resolver mi problema pésimo servicio necesito que me resuelvan ya
202006|karen rodriguez estamos a la espera de tus mensajes por medio de inbox quedamos atentos feliz tarde
202006|karen rodriguez estamos a la espera de tus mensajes por medio de inbox quedamos atentos feliz tarde
202006|hola marianita buenas tardes permítenos verificar lo que reportas por favor escríbenos vía inbox con tus datos para que podamos verificar el caso quedaremos atentos
202006|claro es una estafa no pueden ni dar soporte tecnico a sus clientes nunca me cambian la ip a pública para trabajar en modo home office no lo contraten no sirve
202006|hay huawei y7 2019 en existencia
202006|buenas tardes estamos brindándote respuesta vía inbox saludos
202006|buenas tardes estamos brindándote respuesta vía inbox saludos
202006|buenas tardes estamos brindándote respuesta vía inbox saludos
202006|y ahora no habrá alguna promoción así como la que pusieron el 10 de mayo
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|ah q número me puedo contactar con ustedes
202006|hola buenos días genesis castillo comentarte que para poder llamar atención al cliente puedes marcar desde líneas fijas o celulares de otras compañías el 22505555 o marcar desde celulares de claro el 85 por cualquier consulta quedamos a tus órdenes saludos
202006|genesis castillo inbox
202006|hay lugares para poder pagar mis facturas por favor información
202006|hola buenos días orlando alvayero te comento que puedes utilizar estos medios de pago puntos akipuntos expresssuper selectos y farmacias economicasbanco agricolabanco daviviendascotiabankbanco de america centralbanco cuscatlansistemas fedecaces y fedecredito
202006|buenas tardes comentarle que la programación está sujeta a cambios a disposición del proveedor del canal pero en el servicio de cable digital avanzado hd puedes verlo en el canal 514 quedamos a la orden feliz día
202006|hola buenos días orlando alvayero te comento que puedes utilizar estos medios de pago puntos akipuntos expresssuper selectos y farmacias economicasbanco agricolabanco daviviendascotiabankbanco de america centralbanco cuscatlansistemas fedecaces y fedecredito
202006|pueden brindarme un mail de servicio al cliente por favor
202006|hola buenos días karliss acosta te comento que puedes escribrnos a clientes claro com sv
202006|para claro el salvador lo malo que a través de ese correo electrónico nunca contestan los mensajes yo he enviado mensajes desde el fin de semana pasado y hasta este día no he tenido ninguna respuesta de parte de algún ejecuivo o ejecutiva mal servicio
202006|hola buenas noches estamos en la disposición de ayudarte para brindarte la asistencia necesaria para tu caso por favor escríbenos vía inbox saludos
202006|buenas noches estamos en la disposición de ayudarte para brindarte la asistencia necesaria para tu caso por favor escríbenos vía inbox saludos
202006|para claro el salvador más de lo mismo
202006|pueden enviarme imbox soy de agencia plaza mundo les estare ayudando en lo que gusten
202006|hola buenos días karliss acosta te comento que puedes escribrnos a clientes claro com sv
202006|resuelvan el problema del internet mejor hay zonas donde no hay nada señal ahorita y hay personas que trabajamos desde casa y sin internet no se puede hacer nada
202006|hola kevin con gusto le damos seguimiento a tu caso vía inbox quedamos a la espera de tu respuesta saludos
202006|hola edwiin estamos dando seguimiento a tu consulta vía inbox saludos
202006|quiero denunciar la corrupción que hay en la empresa claro el salvador resulta que hace algún tiempo dos técnicos inescrupulosos de claro nos cambiaron el par correspondiente a mi servicio para dárselo a otras personas esta información nos la dio una cuadrilla que vino a resolvernos el caso en esa ocasión el día domingo por la mañana el internet estaba bien pero vino una cuadrilla liderada por el señor eduardo rosas y cuando venimos a revisar nuestro internet se había ido ellos fueron los últimos en tocar la caja y los cables externos por lo que es lógico que ellos fueron quienes lo arruinaron yo lo confronté ya que tengo su contacto y le dije que lo iba a denunciar ante las autoridades él me dijo que hiciera lo que quisiera tengo su llamada telefónica grabada resulta que hoy al llamar a claro para que me vengan a arreglar la l problema me dicen que no pueden enviar a nadie ya que la zona fue reportada por los técnicos como de alta peligrosidad lo que es una mentira ellos lo hicieron para afectarme y para que su tramafan no sea descubierto yo ya hablé hasta con un gerente y no me han dado respuesta a esto se suma que desde el 4 de junio que yo reporté afectaciones en la línea telefónica esta es hora que no aparecen nunca me han llamado exigimos a claro que cumplan con su obligación ya que hay mucha corrupción y yo estoy perdiendo de trabajar por su negligencia
202006|obil flores acercate a la defensoría o demandalos en la fiscalía porque es fraude lo que le hizo ese empleado de claro a darle tu servicio a otra persona
202006|hola obil flores nos encontramos esperando tus datos mediante inbox estamos al pendiente para poderte ayudar saludos
202006|yo opino que hay poner denuncias a la fiscalia ya basta de tanta corrupción
202006|hola francisco con gusto podemos ayudarte por este medio si presentas algún inconveniente con tu servicio claro solo escríbenos mediante inbox quedamos a la espera saludos
202006|si no van a pasar lo de la programación no lo pongan o no se porque pero ahí está que están pasando el partido y una película es
202006|hola buenas tardes eliseo con el gusto de ayudarte te hemos escrito vía inbox estaremos pendiente de tu respuesta saludos
202006|eliseo sermeño orellana si con esas estamos estamos mal con el servicio yo igual estoy molesto tendrían que haber pasado este partido
202006|buenas tardes comentarle que la programación está sujeta a cambios a disposición del proveedor del canal pero en el servicio de cable digital avanzado hd puedes verlo en el canal 514 quedamos a la orden feliz día
202006|hola buenas tardes ricardo con gusto te ayudamos en lo que nos comentas para ello por favor envíanos los datos de tu servicio vía inbox para asistirte quedamos a la espera de tus comentarios saludos
202006|hola kevin con gusto le damos seguimiento a tu caso vía inbox quedamos a la espera de tu respuesta saludos
202006|nunca contestan ya me canse de quejarme tengo cuenta claro video y cada vez que quiero ver algo me dice que me suscriba y lo estoy haciendo desde mi cuenta
202006|buenas noches debbie estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con gusto te ayudaremos saludos
202006|debbie muñoz ni te van a contestar amiga llama ala siget solo asi me resolvieron a mi y es mejor ya que estas pagando claro video te sugiero amazon mejor y casi por el mismo precio saludos
202006|dennis william ayala gracias gracias por la info lo tomaré en cuenta creo que es mejor
202006|debbie muñoz a mi me resolvieron te diré 70707000 llama o escribi se que te solucionaran
202006|dennis william ayala ohh muchas gracias llamaré a ese número gracias por la info
202006|debbie muñoz de nada
202006|pueden enviarme imbox soy de agencia plaza mundo les estare ayudando en lo que gusten
202006|son una desgracia d compañía no pueden nisiekiera darle un buen servicio al cliente nisiekiera contestan las llamadas mi caso nisiekiera sean tomado la molestia de mandarme a un técnico q si sea de claro sino q a personas incompetentes q no pueden envían son una desgracia
202006|hola edwiin estamos dando seguimiento a tu consulta vía inbox saludos
202006|son inservibles tengo 7 dias sin mi servicio
202006|hola buenas noches comentarte que estamos dando seguimiento a tus consultas vía inbox quedamos a la espera de tu mensaje
202006|ron martinez
202006|hola buenas noches estamos en la disposición de ayudarte para brindarte la asistencia necesaria para tu caso por favor escríbenos vía inbox saludos
202006|cuando van a arreglar la señal o es una mentira el lte m voy a cambiar a tigo consumo 30 dolares semanales para un pesimo servicio
202006|buenas noches yenny estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con gusto te ayudaremos saludos
202006|cuando le van a dar un equilibrio a el paquete de 8 dias que ahora vale 4 dolares pero no le aumentaron ni minutos ni navegación nada nomas un dia y con eso han creido que es justo cobrar 0 50 centavos mas dando nomas 3 gigas en vez de ver aumentado a los 4 gigas para 8 días porque es un robo porque si compras dos paquetes de 4 dias que va a salir el mismo costo te dan 4 gigas y si compras el paquete de 8 dias te dan 3
202006|hola buen día para poder ayudarte con los detalles de nuestras promociones solicitamos por favor nos puedas enviar un inbox estaremos al pendiente saludos
202006|mejoren la señal está pero por los suelos deberían de ser responsable señores
202006|hola queremos dar seguimiento a tu caso envíanos tus datos vía inbox para poder verificar quedamos al pendiente saludos
202006|hola queremos dar seguimiento a tu caso envíanos tus datos vía inbox para poder verificar quedamos al pendiente saludos
202006|ya dejaron en el olvido mi caso como es para reclamo ya no me an resuelto nada
202006|hola envíanos un inbox para poder brindar seguimiento cuanto antes a tu caso estaremos atentos saludos
202006|quiero un telefono pospago
202006|hola buenos días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
