"Mes","comentario","text_tokens"
202006,"https www facebook com 100027677288744 posts 570324313900140","https www facebook com 100027677288744 posts 570324313900140"
202006,"la agencia metro sur está abierta","el agenciar metro sur estar abrir"
202006,"hola buenas tardes esa agencia no se encuentra abierta pero puedes visitar metrocentro 8a etapa en un horario de 10 a 4 pm","hola bueno tardar ese agenciar no se encontrar abrir pero poder visitar metrocentro 8a etapa en uno horario de 10 a 4 pm"
202006,"q tiendas están abiertas","q tender estar abrir"
202006,"buenas tardes podrían indicar cuales son los horarios reales de atención al cliente para renovación ya que segun lo que uds comparten es hasta las 4 00pm pero al presentarse a la agencia olímpica indican que es hasta las 3pm por favor actualizar bien la información ya que si uno acude hasta la agencia es porque la inaptitud del personal de call center no pueden realizar ya que desde el 13 mayo nos tienen en espera de autorización de renovación","bueno tardar poder indicar cual ser el horario real de atención al cliente parar renovación ya que segun el que uds compartir ser hasta el 4 00pm pero al presentarse a el agenciar olímpico indicar que ser hasta el 3pm por favor actualizar bien el información ya que si unir acudir hasta el agenciar ser porque el inaptitud del personal de call center no poder realizar ya que desde el 13 mayar no tener en esperar de autorización de renovación"
202006,"hola buenas tardes milady rodriguez ofrecerte las disculpas por los inconvenientes te comento que para procesos generales se atiende hasta las 4 00 pm y procesos como venta nueva cambio de titularidad renovaciones de planes cobros de seguro es hasta las 3 00 pm por el tiempo que lleva la operación","hola bueno tardar milady rodriguez ofrecerte el disculpa por el inconveniente te comentar que parar proceso general se atender hasta el 4 00 pm y proceso comer venta nuevo cambiar de titularidad renovación de plan cobro de seguro ser hasta el 3 00 pm por el tiempo que llevar el operación"
202006,"claro el salvador gracias por la información me podría indicar donde se visualiza esa información","claro el salvador gracia por el información me poder indicar donde se visualizar ese información"
202006,"hola ingresa aquí https cutt ly xycn6zb para verificar los horarios de nuestras agencias cualquier consulta adicional no dudes en contactarnos quedamos a tus órdenes saludos","hola ingresar aquí https cutt ly xycn6zb parar verificar el horario de nuestro agencia cualquiera consultar adicional no dudar en contactarnos quedar a tu orden saludo"
202006,"buenas tardes yanet queremos revisar lo que nos comentas por favor envíanos un inbox con tus datos para darle seguimiento a tu caso quedamos a la espera de tus comentarios saludos","bueno tardar yanet querer revisar el que no comentar por favor envíanos uno inbox con tu dato parar darle seguimiento a tu casar quedar a el esperar de tu comentario saludo"
202006,"contrata servicios de claro marcando ws 76457305","contratar servicio de claro marcar ws 76457305"
202006,"cuales son las que están abiertas","cual ser el que estar abrir"
202006,"hola laura buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos","hola laura bueno noche le estar dar seguimiento a tu casar por inbox quedar a el esperar de tu respuesta saludo"
202006,"quiero comprar teléfonos en la tienda en línea pero no me deja agregar al carrito de compras","querer comprar teléfono en el tender en líneo pero no me dejar agregar al carrito de compra"
202006,"hola queria cancelar mi factura","hola queria cancelar mi facturar"
202006,"hola cecilia buenas tardes comentarte puedes realizar el pago ingresando en el siguiente enlace https sv mipagoclaro com si deseas mayor detalle escríbenos vía inbox quedamos a la orden saludos","hola cecilia bueno tardar comentarte poder realizar el pagar ingresar en el siguiente enlazar https sv mipagoclaro com si desear mayor detallar escríbenos vía inbox quedar a el orden saludo"
202006,"hola laura buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos","hola laura bueno noche le estar dar seguimiento a tu casar por inbox quedar a el esperar de tu respuesta saludo"
202006,"proporcionan información para que el cliente pague facturas pero cuando el cliente pone el reclamo no dan solución tengo 3 días sin señal de cable y aún no recibo respuesta como cliente con su factura al día exijo me solucionen el problema lo antes posible de lo contrario no pagaré próximas facturas por la falta de cumplimiento en el servicio por parte de uds","proporcionar información parar que el cliente pagar factura pero cuando el cliente poner el reclamar no dar solución tener 3 día sin señal de cable y aun no recibir respuesta comer cliente con su facturar al día exigir me solucionar el problema el antes posible de el contrario no pagar próximo factura por el faltar de cumplimiento en el servicio por partir de uds"
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos","hola bueno noche ser uno gustar poder saludarte mencionarte que con gustar brindar uno seguimiento más personalizar a tu casar te invitar poder escribirnos vía inbox quedar a el esperar de tu comentario saludo"
202006,"quisiera informacion para poner internet residencial y requisitos","querer informacion parar poner internet residencial y requerir"
202006,"como ago para pagar sino man daron el resibo","comer ago parar pagar sino man daron el resibo"
202006,"hola buenas noches para dar seguimiento a tu caso te invitamos a escribirnos vía inbox quedamos atentos saludos","hola bueno noche parar dar seguimiento a tu casar te invitar a escribirnos vía inbox quedar atento saludo"
202006,"tendrán abierto las oficinas de claro metrocentro hoy viernes","tener abrir el oficina de claro metrocentro hoy viernes"
202006,"buenos días necesito comprar un teléfono celular porque medio se puede","bueno día necesitar comprar uno teléfono celular porque mediar se poder"
202006,"hola buenos días cesar linares comentarte que ahora contamos con nuestra tienda en línea donde podrás verificar las distintas marcar modelos y precio de los teléfonos disponibles puedes ingresar a https tiendaenlinea claro com sv al generar la compra el teléfono se te lleva a tu domicilio","hola bueno día cesar linar comentarte que ahora contar con nuestro tender en líneo donde poder verificar el distinto marcar modelo y preciar de el teléfono disponible poder ingresar a https tiendaenlinea claro com sv al generar el comprar el teléfono se te llevar a tu domiciliar"
202006,"que sucursales están abiertas este día para pagar facturas","que sucursal estar abrir este día parar pagar factura"
202006,"esta abiertas las sucursales claro","este abrir el sucursal claro"
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de mensaje quedamos a tus órdenes saludos","hola con el objetivar de ayudarte envíanos tu dato por mediar de mensaje quedar a tu orden saludo"
202006,"vaya señores de claro sus empleados son unos mentirosos ya que ellos habian cerrado los casos diciendo que ya habían reparado ayer se habló nuevamente y eso nos dijeron en atención al cliente vamos por el quinto caso y nada que tenemos que irnos a otras instancias para que hagan algo","ir señor de claro su empleado ser uno mentiroso ya que ellos habian cerrar el caso decir que ya haber reparar ayer se hablar nuevamente y ese no decir en atención al cliente ir por el 5 casar y nadar que tener que irnos a otro instancia parar que hacer algo"
202006,"claro el salvador que mal tienes el internet","claro el salvador que mal tener el internet"
202006,"hola buenas tardes manuel con el gusto de ayudarte y ver tu caso escríbenos vía inbox bríndando los datos del servicio estaremos pendiente de tu información para poder atenderte saludos","hola bueno tardar manuel con el gustar de ayudarte y ver tu casar escríbenos vía inbox bríndando el dato del servicio estar pendiente de tu información parar poder atenderte saludo"
202006,"unicentro soyapango está abierto","unicentro soyapango estar abrir"
202006,"hola buenas tardes cuanto cuesta el servicio de solo de cable","hola bueno tardar cuanto costar el servicio de solo de cable"
202006,"hola buenas tardes beatriz con gusto hemos compartido la información vía inbox estaremos pendiente de tu respuesta saludos","hola bueno tardar beatriz con gustar haber compartir el información vía inbox estar pendiente de tu respuesta saludo"
202006,"buenas quisiera ir a una sucursal claro es necesario ir el dia de mi dui o puedo ir cualquier día","bueno querer ir a unir sucursal claro ser necesario ir el dia de mi dui o poder ir cualquiera día"
202006,"hola buenas quiero saber a que horas cierran la agencia de sonsonate","hola bueno querer saber a que hora cerrar el agenciar de sonsonate"
202006,"buenos días es un gusto saludarte comentarte que dicha sucursal no se encuentra abierta saludos","bueno día ser uno gustar saludarte comentarte que decir sucursal no se encontrar abrir saludo"
202006,"buenas tardes daniel comentarte que la agencia de sonsonate centro tiene un horario de lunes a viernes de 09 00 am a 4 00 pm y sábados de 09 00 am hasta las 3 00 pm cualquier duda o consulta escríbenos por medio de inbox saludos","bueno tardar daniel comentarte que el agenciar de sonsonate centrar tener uno horario de lunes a viernes de 09 00 am a 4 00 pm y sábado de 09 00 am hasta el 3 00 pm cualquiera dudar o consultar escríbenos por mediar de inbox saludo"
202006,"tengo dificultad para pagar la línea quitaron 3l servicio estoy ingresada si el presidente dijo que ningún servicio podían suspender de todas maneras tardado sienpre se paga","tener dificultar parar pagar el líneo quitar 3l servicio estar ingresar si el presidente decir que ninguno servicio poder suspender de todo manera tardar sienpre se pagar"
202006,"hola licenciada alas buenas tardes comentarte estaremos brindando seguimiento a tu caso vía inbox quedamos atentos a tu respuesta saludos","hola licenciado ala bueno tardar comentarte estar brindar seguimiento a tu casar vía inbox quedar atento a tu respuesta saludo"
202006,"hola licenciada alas buenas tardes comentarte estaremos brindando seguimiento a tu caso vía inbox quedamos atentos a tu respuesta saludos","hola licenciado ala bueno tardar comentarte estar brindar seguimiento a tu casar vía inbox quedar atento a tu respuesta saludo"
202006,"cuáles son las salas que están abiertas y en qué horario","cuál ser el sala que estar abrir y en qué horario"
202006,"gudiel d uchiha","gudiel d uchiha"
202006,"salvador barahona graciaaaaas","salvador barahona graciaaaaas"
202006,"que servicio más malo en tv cable como es posible que les estamos pagando por el servicio de cable y casi todos los canales cierran a la media noche pensé q era algo pasajero pero ya van bastantes dias asi q voy a quitar este servicio deficiente lo mas pronto posible","que servicio más malo en tv cable comer ser posible que les estar pagar por el servicio de cable y casi todo el canal cerrar a el mediar noche pensar q erar algo pasajero pero ya ir bastante dias asi q ir a quitar este servicio deficiente el mas pronto posible"
202006,"buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios","bueno día te estar brindar seguimiento vía inbox quedar atento a tu comentario"
202006,"porq están cortando el cable a las 12 am","porq estar cortar el cable a el 12 am"
202006,"hola eunice te estamos dando seguimiento a tu consulta vía inbox saludos","hola eunice te estar dar seguimiento a tu consultar vía inbox saludo"
202006,"podrían mandar los nuevos horarios de atención por favor","poder mandar el nuevo horario de atención por favor"
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"buenos días necesito saber porque están cobrando mora en estos meses si el gobierno dijo que no tenían que estar cobrando la mora que ustedes están poniendo","bueno día necesitar saber porque estar cobrar morar en este mes si el gobernar decir que no tener que estar cobrar el morar que vosotros estar poner"
202006,"buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios","bueno día te estar brindar seguimiento vía inbox quedar atento a tu comentario"
202006,"ola buenas tardes quiero saber cómo saber cuánto debo de mi factura","ola bueno tardar querer saber cómo saber cuánto deber de mi facturar"
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno tardar ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno tardar ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"buenas me gustaría q me brindarán información para poner cable en mi casa xfavor","bueno me gustar q me brindar información parar poner cable en mi casar xfavor"
202006,"abran la sucursal de metrocentro santa ana","abrir el sucursal de metrocentro santo ana"
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes feliz tarde","hola con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden feliz tardar"
202006,"hola buenos días jorge mancia comentarte que agencia metro santa ana por el momento permanecerá cerra hasta nuevo aviso pero indicarte que puedes acercarte agencia centro santa ana donde también se te podrá ayudar los horarios de trabajo son de lunes a viernes de 9 00 a m 4 00 p m y sábado de 9 00 a m 3 00 p m saludos","hola bueno día jorge mancia comentarte que agenciar metro santo ana por el momento permanecer cerra hasta nuevo avisar pero indicarte que poder acercarte agenciar centrar santo ana donde también se te poder ayudar el horario de trabajar ser de lunes a viernes de 9 00 a metro 4 00 página metro y sábado de 9 00 a metro 3 00 página metro saludo"
202006,"buenos dias en sonsonate cual esta abierta","bueno dias en sonsonate cual este abrir"
202006,"buenos días shofy te confirmamos que agencia sonsonate centro está abierta de 09 00 a m a 4 00 p m conoce los horarios en este link https bit ly 37d8z9p por cualquier consulta quedamos a la orden saludos","bueno día shofy te confirmar que agenciar sonsonate centrar estar abrir de 09 00 a metro a 4 00 página metro conocer el horario en este link https bit ly 37d8z9p por cualquiera consultar quedar a el orden saludo"
202006,"buenas noches rudy herrera comentarte que te estamos dando seguimiento por medio de inbox quedamos a la espera de tus mensajes saludos","bueno noche rudy herrero comentarte que te estar dar seguimiento por mediar de inbox quedar a el esperar de tu mensaje saludo"
202006,"buenos días quiero saber si la tienda de la rubén darío se encuentra abierta","bueno día querer saber si el tender de el rubén darío se encontrar abrir"
202006,"hola por inbox te hemos compartido los detalles saludos","hola por inbox te haber compartir el detallar saludo"
202006,"hola por inbox te hemos compartido los detalles saludos","hola por inbox te haber compartir el detallar saludo"
202006,"buenas tardes necesito contratar un servicio residencial con internet de 10 megas","bueno tardar necesitar contratar uno servicio residencial con internet de 10 mega"
202006,"buenos días es un gusto saludarte comentarte que dicha sucursal no se encuentra abierta saludos","bueno día ser uno gustar saludarte comentarte que decir sucursal no se encontrar abrir saludo"
202006,"buenas tardes la agencia de unicentro alta vista está abierta","bueno tardar el agenciar de unicentro alto ver estar abrir"
202006,"hola raquel comentarte que la agencia unicentro alta vista no se encuentra abierta puedes conocer las tiendas disponibles con sus respectivos horarios en este link https bit ly 3hbdgjw quedamos a la orden feliz tarde","hola raquel comentarte que el agenciar unicentro alto ver no se encontrar abrir poder conocer el tender disponible con su respectivo horario en este link https bit ly 3hbdgjw quedar a el orden feliz tardar"
202006,"internet con cable que presión tiene","internet con cable que presión tener"
202006,"quisiera saber si en plaza el encuentro san marcos se puede pagar recibos y si se podrá entrar sin el número de dui","querer saber si en plaza el encontrar santo marco se poder pagar recibo y si se poder entrar sin el número de dui"
202006,"necesito que por favor solucionen mi caso llevo ratos esperando que me atiendan me están cobrando de nuevo una factura que ya pagué y tengo comprobante de eso","necesitar que por favor solucionar mi casar llevar rato esperar que me atender me estar cobrar de nuevo unir facturar que ya pagar y tener comprobante de ese"
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno tardar ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno tardar ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"suzzanne lehersman imbox o whatsapp al 78026963","suzzanne lehersman imbox o whatsapp al 78026963"
202006,"suzzanne lehersman imbox o whatsapp al 78026963","suzzanne lehersman imbox o whatsapp al 78026963"
202006,"deberían de dejarlo ya a ese precio incluido en el contrato al renovar","deber de dejarlo ya a ese preciar incluir en el contratar al renovar"
202006,"hola ronald apreciamos tu comentario y se enviará al área encargada para que pueda tomarlo en cuenta a futuro quedamos a tus órdenes ante cualquier consulta","hola ronald apreciar tu comentario y se enviar al área encargado parar que poder tomarlo en contar a futuro quedar a tu orden ante cualquiera consultar"
202006,"mal servicio y en atención al cliente no resuelven","mal servicio y en atención al cliente no resolver"
202006,"roxana díaz muy ciertomuy mal servicio y x demas nunca resuelven nada","roxana díaz muy ciertomuy mal servicio y x demas nunca resolver nadar"
202006,"hola vilma buenas tardes si presentas inconvenientes en tu servicio claro por favor reportanoslo por este medio con gusto te ayudamos quedamos atentos","hola vilma bueno tardar si presentar inconveniente en tu servicio claro por favor reportanoslo por este mediar con gustar te ayudar quedar atento"
202006,"hola buenas me podrían ayudar tengo una consulta","hola bueno me poder ayudar tener unir consultar"
202006,"hola omar fgr con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola omar fgr con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"debería de dar un mejor servicio de que sirve si no hay señal","deber de dar uno mejor servicio de que servir si no haber señal"
202006,"con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos","con gustar verificar tu casar sin embargar ser necesario no escriba vía inbox estar al pendiente saludo"
202006,"buenas disculpe yo todo el día no he tenido señal de cable a q se debe","bueno disculpar yo todo el día no haber tener señal de cable a q se deber"
202006,"julia garcia buenas tardes mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox","julia garcia bueno tardar mi nombrar ser eliza y ser gestor de agenciar claro con gustar poder darle seguimiento a su casar me poder enviar el información de su servicio via inbox"
202006,"claro con gusto","claro con gustar"
202006,"hola julia buenas tardes con gusto podemos ayudarte a verificar lo sucedido con tu servicio por favor envíanos tus datos por inbox estaremos atentos","hola julia bueno tardar con gustar podar ayudarte a verificar el suceder con tu servicio por favor envíanos tu dato por inbox estar atento"
202006,"llevo 2 dias igual sin señal de cable","llevar 2 dias igual sin señal de cable"
202006,"hola buenos días cesar estamos interesados en verificar tu caso por este medio por favor envíanos un inbox con tus datos para ayudarte saludos","hola bueno día cesar estar interesado en verificar tu casar por este mediar por favor envíanos uno inbox con tu dato parar ayudarte saludo"
202006,"no deberían de estar cobrando mora","no deber de estar cobrar morar"
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes feliz tarde","hola con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden feliz tardar"
202006,"buenas como hago yo todo el día no he tenido señal de cable por sera","bueno comer hacer yo todo el día no haber tener señal de cable por sera"
202006,"hola ronald apreciamos tu comentario y se enviará al área encargada para que pueda tomarlo en cuenta a futuro quedamos a tus órdenes ante cualquier consulta","hola ronald apreciar tu comentario y se enviar al área encargado parar que poder tomarlo en contar a futuro quedar a tu orden ante cualquiera consultar"
202006,"hola julia buenas tardes con gusto podemos ayudarte a verificar lo sucedido con tu servicio por favor envíanos tus datos por inbox estaremos atentos","hola julia bueno tardar con gustar podar ayudarte a verificar el suceder con tu servicio por favor envíanos tu dato por inbox estar atento"
202006,"cual es el precio","cual ser el preciar"
202006,"hola enrique buenas tardes escríbenos por inbox y envíanos tus datos para que podamos contactarte y brindarte todos los detalles quedamos atentos","hola enrique bueno tardar escríbenos por inbox y envíanos tu dato parar que podar contactarte y brindarte todo el detallar quedar atento"
202006,"enrique lopez inbox","enrique lopez inbox"
202006,"hola enrique buenas tardes escríbenos por inbox y envíanos tus datos para que podamos contactarte y brindarte todos los detalles quedamos atentos","hola enrique bueno tardar escríbenos por inbox y envíanos tu dato parar que podar contactarte y brindarte todo el detallar quedar atento"
202006,"hola buenas tardes quiero hacer un reporte de un poste que está por caerse sobre mi casa que entiendo es de su compañia y que este se ve que es el principal por la cantidad de cables que tiene este a su ves podría llevarse un árbol y ocasionar daños a mi vivienda esto esta pasando el la colonia santa rita 5 pasaje 12 casa 22 ayutuxtepeque calle a mariona a la altura de gasolinera uno corinto","hola bueno tardar querer hacer uno reportar de uno poste que estar por caerse sobrar mi casar que entender ser de su compañia y que este se ir que ser el principal por el cantidad de cable que tener este a su ve poder llevarse uno árbol y ocasionar daño a mi vivienda este este pasar el el colonia santo rita 5 pasaje 12 casar 22 ayutuxtepeque callar a mariona a el altura de gasolinero unir corinto"
202006,"hola buenas tardes quiero hacer un reporte de un poste que está por caerse sobre mi casa que entiendo es de su compañia y que este se ve que es el principal por la cantidad de cables que tiene este a su ves podría llevarse un árbol y ocasionar daños a mi vivienda esto esta pasando el la colonia santa rita 5 pasaje 12 casa 22 ayutuxtepeque calle a mariona a la altura de gasolinera uno corinto","hola bueno tardar querer hacer uno reportar de uno poste que estar por caerse sobrar mi casar que entender ser de su compañia y que este se ir que ser el principal por el cantidad de cable que tener este a su ve poder llevarse uno árbol y ocasionar daño a mi vivienda este este pasar el el colonia santo rita 5 pasaje 12 casar 22 ayutuxtepeque callar a mariona a el altura de gasolinero unir corinto"
202006,"hola buenas tardes quiero hacer un reporte de un poste que está por caerse sobre mi casa que entiendo es de su compañia y que este se ve que es el principal por la cantidad de cables que tiene este a su ves podría llevarse un árbol y ocasionar daños a mi vivienda esto esta pasando el la colonia santa rita 5 pasaje 12 casa 22 ayutuxtepeque calle a mariona a la altura de gasolinera uno corinto","hola bueno tardar querer hacer uno reportar de uno poste que estar por caerse sobrar mi casar que entender ser de su compañia y que este se ir que ser el principal por el cantidad de cable que tener este a su ve poder llevarse uno árbol y ocasionar daño a mi vivienda este este pasar el el colonia santo rita 5 pasaje 12 casar 22 ayutuxtepeque callar a mariona a el altura de gasolinero unir corinto"
202006,"hola gaby buenas noches estamos dando seguimiento a tu caso vía inbox quedamos a la espera de tus mensajes saludos","hola gaby bueno noche estar dar seguimiento a tu casar vía inbox quedar a el esperar de tu mensaje saludo"
202006,"en el municipio de san pedro masahuat esta muy mal la señal telefonica","en el municipio de santo pedro masahuat este muy mal el señal telefonica"
202006,"buenas noches charlie queremos revisar lo que nos comentas por favor envíanos un inbox con tus datos para darle seguimiento a tu caso quedamos a la espera de tus comentarios saludos","bueno noche charlie querer revisar el que no comentar por favor envíanos uno inbox con tu dato parar darle seguimiento a tu casar quedar a el esperar de tu comentario saludo"
202006,"buenas noches charlie queremos revisar lo que nos comentas por favor envíanos un inbox con tus datos para darle seguimiento a tu caso quedamos a la espera de tus comentarios saludos","bueno noche charlie querer revisar el que no comentar por favor envíanos uno inbox con tu dato parar darle seguimiento a tu casar quedar a el esperar de tu comentario saludo"
202006,"hola vilma buenas tardes si presentas inconvenientes en tu servicio claro por favor reportanoslo por este medio con gusto te ayudamos quedamos atentos","hola vilma bueno tardar si presentar inconveniente en tu servicio claro por favor reportanoslo por este mediar con gustar te ayudar quedar atento"
202006,"hola buenas noches varios canales no me aparecen que pasa","hola bueno noche vario canal no me aparecer que pasar"
202006,"kathy gutierrez buenas noches mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox","kathy gutierrez bueno noche mi nombrar ser eliza y ser gestor de agenciar claro con gustar poder darle seguimiento a su casar me poder enviar el información de su servicio via inbox"
202006,"hola kathy estamos en toda la disposición de ayudarte estamos brindando seguimiento vía inbox saludos","hola kathy estar en todo el disposición de ayudarte estar brindar seguimiento vía inbox saludo"
202006,"quiero adquirir el y7 2019","querer adquirir el y7 2019"
202006,"hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox o visitar nuestra pagina oficial tiendaenlinea claro com sv para para poder adquirir un de nuestros celulares quedamos a la espera de tus comentarios saludos","hola bueno noche ser uno gustar poder saludarte mencionarte que con gustar brindar uno seguimiento más personalizar a tu consultar te invitar poder escribirnos vía inbox o visitar nuestro paginar oficial tiendaenlinea claro com sv parar parar poder adquirir uno de nuestro celular quedar a el esperar de tu comentario saludo"
202006,"que paso el paquete exprea 6 dolares que traia 120 minutos a todas las redes estan poniendo caros los paquetes y señal es mailisima pesimo servicio swñores","que pasar el paquete exprea 6 dolar que traia 120 minuto a todo el red estan poner caro el paquete y señal ser mailisima pesimo servicio swñores"
202006,"buenas noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno noche ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"buenas noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno noche ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"señores de claro yo tengo 5 megas de navegación pero consulte que quiero el de 10 y me dicen que en mi zona solo llega asta 5 vivo en el centro de izalco municipio de sonsonate será verdad lo que me dijeron unos de su empresa","señor de claro yo tener 5 mega de navegación pero consultar que querer el de 10 y me decir que en mi zona solo llegar asta 5 vivir en el centrar de izalco municipio de sonsonate ser verdad el que me decir uno de su empresa"
202006,"hola carlos buenas noches envíanos los datos de tu servicio vía inbox para brindar seguimiento a tu caso quedamos atentos a tu respuesta saludos","hola carlos bueno noche envíanos el dato de tu servicio vía inbox parar brindar seguimiento a tu casar quedar atento a tu respuesta saludo"
202006,"buenas noches consultando cual es el plan de cable tv más económico que tienen gracias","bueno noche consultar cual ser el plan de cable tv más económico que tener gracia"
202006,"hola geovanny buenas noches escríbenos por inbox y con gusto te brindamos mayor detalle de nuestros planes saludos","hola geovanny bueno noche escríbenos por inbox y con gustar te brindar mayor detallar de nuestro plan saludo"
202006,"geovanny ramos imbox","geovanny ramo imbox"
202006,"geovanny ramos inbox","geovanny ramo inbox"
202006,"le envíe mensaje","le enviar mensaje"
202006,"buenas tardesnecesito ayuda técnica","bueno tardesnecesito ayudar técnico"
202006,"hola campos betty con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola campo betty con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"hola geovanny buenas noches escríbenos por inbox y con gusto te brindamos mayor detalle de nuestros planes saludos","hola geovanny bueno noche escríbenos por inbox y con gustar te brindar mayor detallar de nuestro plan saludo"
202006,"hola kathy estamos en toda la disposición de ayudarte estamos brindando seguimiento vía inbox saludos","hola kathy estar en todo el disposición de ayudarte estar brindar seguimiento vía inbox saludo"
202006,"hola gaby buenas noches estamos dando seguimiento a tu caso vía inbox quedamos a la espera de tus mensajes saludos","hola gaby bueno noche estar dar seguimiento a tu casar vía inbox quedar a el esperar de tu mensaje saludo"
202006,"si tengo hbo en mi paquete de cable me dan hbo go gratis","si tener hbo en mi paquete de cable me dar hbo go gratis"
202006,"bns noches una pregunta todos los dias estan abiertas las ajencias","bns noche unir preguntar todo el dias estan abrir el ajencias"
202006,"hola buen día con el fin de brindarte mayor asistencia solicitamos por favor que nos escribas a través de inbox y con gusto te ayudamos quedamos a la espera de tu mensaje saludos","hola bueno día con el fin de brindarte mayor asistencia solicitar por favor que no escriba a través de inbox y con gustar te ayudar quedar a el esperar de tu mensaje saludo"
202006,"llevo 4 días sin tener internet y llame pero se me acabo el saldo dije yo talveeezzz talveeezzz devuelven la llamada hay dios después mande la queja deje mi numero y no llamaron pero para cobrar si an sido buenos","llevar 4 día sin tener internet y llamar pero se me acabar el saldar decir yo talveeezzz talveeezzz devolver el llamar haber dios después mandar el quejar dejar mi numerar y no llamar pero parar cobrar si an ser bueno"
202006,"para el mal servicio que brindad","parar el mal servicio que brindar"
202006,"hola buenos días por favor envíanos vía inbox tu número de servicio para poder brindarte asistencia quedamos a tus órdenes","hola bueno día por favor envíanos vía inbox tu número de servicio parar poder brindarte asistencia quedar a tu orden"
202006,"nathaly carranza buenos días mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox","nathaly carranza bueno día mi nombrar ser eliza y ser gestor de agenciar claro con gustar poder darle seguimiento a su casar me poder enviar el información de su servicio via inbox"
202006,"claro el salvador desde ayer yo les he reportado mi problema con el internet y simplemente no me resuelven nada es nefasto ek servicio que se me esta brindando","claro el salvador desde ayer yo les haber reportar mi problema con el internet y simplemente no me resolver nadar ser nefasto ek servicio que se me este brindar"
202006,"buen día walter con gusto te ayudaremos nos contactamos vía inbox para que nos compartas tus datos quedamos a la espera","bueno día walter con gustar te ayudar no contactar vía inbox parar que no compartir tu dato quedar a el esperar"
202006,"buenas tardes con mucho gusto te ayudamos te hemos escrito en inbox para darle seguimiento al caso que nos reportas quedamos al pendiente saludos","bueno tardar con mucho gustar te ayudar te haber escribir en inbox parar darle seguimiento al casar que no reportar quedar al pendiente saludo"
202006,"como es que cada 3 dias se esta cayendo la señal de cable internet y telefonia y se tardan todo un dia en reponer todo no son la señal mas grande de centroamerica en tigo llueva o se este cayendo todo no se va la señal pero ni los canales nacionales se pueden ver","comer ser que cada 3 dias se este caer el señal de cable internet y telefonia y se tardar todo uno dia en reponer todo no ser el señal mas grande de centroamerica en tigo llover o se este caer todo no se ir el señal pero ni el canal nacional se poder ver"
